"Time","FiringRate (200) GanglionGainControl","FiringRate (201) GanglionGainControl","FiringRate (202) GanglionGainControl","FiringRate (203) GanglionGainControl","FiringRate (204) GanglionGainControl","FiringRate (205) GanglionGainControl","FiringRate (206) GanglionGainControl","FiringRate (207) GanglionGainControl","FiringRate (208) GanglionGainControl","FiringRate (209) GanglionGainControl","FiringRate (210) GanglionGainControl","FiringRate (211) GanglionGainControl","FiringRate (212) GanglionGainControl","FiringRate (213) GanglionGainControl","FiringRate (214) GanglionGainControl","FiringRate (215) GanglionGainControl","FiringRate (216) GanglionGainControl","FiringRate (217) GanglionGainControl","FiringRate (218) GanglionGainControl","FiringRate (219) GanglionGainControl","FiringRate (220) GanglionGainControl","FiringRate (221) GanglionGainControl","FiringRate (222) GanglionGainControl","FiringRate (223) GanglionGainControl","FiringRate (224) GanglionGainControl","FiringRate (225) GanglionGainControl","FiringRate (226) GanglionGainControl","FiringRate (227) GanglionGainControl","FiringRate (228) GanglionGainControl","FiringRate (229) GanglionGainControl","FiringRate (230) GanglionGainControl","FiringRate (231) GanglionGainControl","FiringRate (232) GanglionGainControl","FiringRate (233) GanglionGainControl","FiringRate (234) GanglionGainControl","FiringRate (235) GanglionGainControl","FiringRate (236) GanglionGainControl","FiringRate (237) GanglionGainControl","FiringRate (238) GanglionGainControl","FiringRate (239) GanglionGainControl","FiringRate (240) GanglionGainControl","FiringRate (241) GanglionGainControl","FiringRate (242) GanglionGainControl","FiringRate (243) GanglionGainControl","FiringRate (244) GanglionGainControl","FiringRate (245) GanglionGainControl","FiringRate (246) GanglionGainControl","FiringRate (247) GanglionGainControl","FiringRate (248) GanglionGainControl","FiringRate (249) GanglionGainControl","FiringRate (250) GanglionGainControl","FiringRate (251) GanglionGainControl","FiringRate (252) GanglionGainControl","FiringRate (253) GanglionGainControl","FiringRate (254) GanglionGainControl","FiringRate (255) GanglionGainControl","FiringRate (256) GanglionGainControl","FiringRate (257) GanglionGainControl","FiringRate (258) GanglionGainControl","FiringRate (259) GanglionGainControl","FiringRate (260) GanglionGainControl","FiringRate (261) GanglionGainControl","FiringRate (262) GanglionGainControl","FiringRate (263) GanglionGainControl","FiringRate (264) GanglionGainControl","FiringRate (265) GanglionGainControl","FiringRate (266) GanglionGainControl","FiringRate (267) GanglionGainControl","FiringRate (268) GanglionGainControl","FiringRate (269) GanglionGainControl","FiringRate (270) GanglionGainControl","FiringRate (271) GanglionGainControl","FiringRate (272) GanglionGainControl","FiringRate (273) GanglionGainControl","FiringRate (274) GanglionGainControl","FiringRate (275) GanglionGainControl","FiringRate (276) GanglionGainControl","FiringRate (277) GanglionGainControl","FiringRate (278) GanglionGainControl","FiringRate (279) GanglionGainControl","FiringRate (280) GanglionGainControl","FiringRate (281) GanglionGainControl","FiringRate (282) GanglionGainControl","FiringRate (283) GanglionGainControl","FiringRate (284) GanglionGainControl","FiringRate (285) GanglionGainControl","FiringRate (286) GanglionGainControl","FiringRate (287) GanglionGainControl","FiringRate (288) GanglionGainControl","FiringRate (289) GanglionGainControl","FiringRate (290) GanglionGainControl","FiringRate (291) GanglionGainControl","FiringRate (292) GanglionGainControl","FiringRate (293) GanglionGainControl","FiringRate (294) GanglionGainControl","FiringRate (295) GanglionGainControl","FiringRate (296) GanglionGainControl","FiringRate (297) GanglionGainControl","FiringRate (298) GanglionGainControl","FiringRate (299) GanglionGainControl"
0.248,85.4142,85.4142,85.4142,85.4142,85.4142,85.4142,85.4142,85.4142,85.4142,85.4142,76.4918,76.4918,76.4918,76.4918,76.4918,76.4918,76.4918,76.4918,76.4918,76.4918,51.0537,51.0537,51.0537,51.0537,51.0537,51.0537,51.0537,51.0537,51.0537,51.0537,22.0442,22.0442,22.0442,22.0442,22.0442,22.0442,22.0442,22.0442,22.0442,22.0442,0.156098,0.156098,0.156098,0.156098,0.156098,0.156098,0.156098,0.156098,0.156098,0.156098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.249,85.4694,85.4694,85.4694,85.4694,85.4694,85.4694,85.4694,85.4694,85.4694,85.4694,76.8933,76.8933,76.8933,76.8933,76.8933,76.8933,76.8933,76.8933,76.8933,76.8933,51.8741,51.8741,51.8741,51.8741,51.8741,51.8741,51.8741,51.8741,51.8741,51.8741,22.8734,22.8734,22.8734,22.8734,22.8734,22.8734,22.8734,22.8734,22.8734,22.8734,0.281111,0.281111,0.281111,0.281111,0.281111,0.281111,0.281111,0.281111,0.281111,0.281111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,85.5127,85.5127,85.5127,85.5127,85.5127,85.5127,85.5127,85.5127,85.5127,85.5127,77.2808,77.2808,77.2808,77.2808,77.2808,77.2808,77.2808,77.2808,77.2808,77.2808,52.6878,52.6878,52.6878,52.6878,52.6878,52.6878,52.6878,52.6878,52.6878,52.6878,23.7087,23.7087,23.7087,23.7087,23.7087,23.7087,23.7087,23.7087,23.7087,23.7087,0.44038,0.44038,0.44038,0.44038,0.44038,0.44038,0.44038,0.44038,0.44038,0.44038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.251,85.5443,85.5443,85.5443,85.5443,85.5443,85.5443,85.5443,85.5443,85.5443,85.5443,77.6546,77.6546,77.6546,77.6546,77.6546,77.6546,77.6546,77.6546,77.6546,77.6546,53.4943,53.4943,53.4943,53.4943,53.4943,53.4943,53.4943,53.4943,53.4943,53.4943,24.5496,24.5496,24.5496,24.5496,24.5496,24.5496,24.5496,24.5496,24.5496,24.5496,0.632647,0.632647,0.632647,0.632647,0.632647,0.632647,0.632647,0.632647,0.632647,0.632648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.252,85.5643,85.5643,85.5643,85.5643,85.5643,85.5643,85.5643,85.5643,85.5643,85.5643,78.0145,78.0145,78.0145,78.0145,78.0145,78.0145,78.0145,78.0145,78.0145,78.0145,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,54.2934,25.3958,25.3958,25.3958,25.3958,25.3958,25.3958,25.3958,25.3958,25.3958,25.3958,0.856702,0.856702,0.856702,0.856702,0.856702,0.856702,0.856702,0.856702,0.856702,0.856702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.253,85.573,85.573,85.573,85.573,85.573,85.573,85.573,85.573,85.573,85.573,78.3607,78.3607,78.3607,78.3607,78.3607,78.3607,78.3607,78.3607,78.3607,78.3607,55.0847,55.0847,55.0847,55.0847,55.0847,55.0847,55.0847,55.0847,55.0847,55.0847,26.2468,26.2468,26.2468,26.2468,26.2468,26.2468,26.2468,26.2468,26.2468,26.2468,1.11138,1.11138,1.11138,1.11138,1.11138,1.11138,1.11138,1.11138,1.11138,1.11138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.254,85.5706,85.5706,85.5706,85.5706,85.5706,85.5706,85.5706,85.5706,85.5706,85.5706,78.6933,78.6933,78.6933,78.6933,78.6933,78.6933,78.6933,78.6933,78.6933,78.6933,55.868,55.868,55.868,55.868,55.868,55.868,55.868,55.868,55.868,55.868,27.1022,27.1022,27.1022,27.1022,27.1022,27.1022,27.1022,27.1022,27.1022,27.1022,1.39556,1.39556,1.39556,1.39556,1.39556,1.39556,1.39556,1.39556,1.39556,1.39556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.255,85.5572,85.5572,85.5572,85.5572,85.5572,85.5572,85.5572,85.5572,85.5572,85.5572,79.0122,79.0122,79.0122,79.0122,79.0122,79.0122,79.0122,79.0122,79.0122,79.0122,56.6429,56.6429,56.6429,56.6429,56.6429,56.6429,56.6429,56.6429,56.6429,56.6429,27.9615,27.9615,27.9615,27.9615,27.9615,27.9615,27.9615,27.9615,27.9615,27.9615,1.70818,1.70818,1.70818,1.70818,1.70818,1.70818,1.70818,1.70818,1.70818,1.70818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.256,85.5332,85.5332,85.5332,85.5332,85.5332,85.5332,85.5332,85.5332,85.5332,85.5332,79.3176,79.3176,79.3176,79.3176,79.3176,79.3176,79.3176,79.3176,79.3176,79.3176,57.409,57.409,57.409,57.409,57.409,57.409,57.409,57.409,57.409,57.409,28.8245,28.8245,28.8245,28.8245,28.8245,28.8245,28.8245,28.8245,28.8245,28.8245,2.04818,2.04818,2.04818,2.04818,2.04818,2.04818,2.04818,2.04818,2.04818,2.04818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.257,85.4986,85.4986,85.4986,85.4986,85.4986,85.4986,85.4986,85.4986,85.4986,85.4986,79.6095,79.6095,79.6095,79.6095,79.6095,79.6095,79.6095,79.6095,79.6095,79.6095,58.1662,58.1662,58.1662,58.1662,58.1662,58.1662,58.1662,58.1662,58.1662,58.1662,29.6906,29.6906,29.6906,29.6906,29.6906,29.6906,29.6906,29.6906,29.6906,29.6906,2.41459,2.41459,2.41459,2.41459,2.41459,2.41459,2.41459,2.41459,2.41459,2.41459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.258,85.4537,85.4537,85.4537,85.4537,85.4537,85.4537,85.4537,85.4537,85.4537,85.4537,79.888,79.888,79.888,79.888,79.888,79.888,79.888,79.888,79.888,79.888,58.9141,58.9141,58.9141,58.9141,58.9141,58.9141,58.9141,58.9141,58.9141,58.9141,30.5594,30.5594,30.5594,30.5594,30.5594,30.5594,30.5594,30.5594,30.5594,30.5594,2.80643,2.80643,2.80643,2.80643,2.80643,2.80643,2.80643,2.80643,2.80643,2.80643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259,85.3987,85.3987,85.3987,85.3987,85.3987,85.3987,85.3987,85.3987,85.3987,85.3987,80.1532,80.1532,80.1532,80.1532,80.1532,80.1532,80.1532,80.1532,80.1532,80.1532,59.6524,59.6524,59.6524,59.6524,59.6524,59.6524,59.6524,59.6524,59.6524,59.6524,31.4306,31.4306,31.4306,31.4306,31.4306,31.4306,31.4306,31.4306,31.4306,31.4306,3.22278,3.22278,3.22278,3.22278,3.22278,3.22278,3.22278,3.22278,3.22278,3.22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,85.3338,85.3338,85.3338,85.3338,85.3338,85.3338,85.3338,85.3338,85.3338,85.3338,80.4052,80.4052,80.4052,80.4052,80.4052,80.4052,80.4052,80.4052,80.4052,80.4052,60.3809,60.3809,60.3809,60.3809,60.3809,60.3809,60.3809,60.3809,60.3809,60.3809,32.3038,32.3038,32.3038,32.3038,32.3038,32.3038,32.3038,32.3038,32.3038,32.3038,3.66275,3.66275,3.66275,3.66275,3.66275,3.66275,3.66275,3.66275,3.66275,3.66275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.261,85.2592,85.2592,85.2592,85.2592,85.2592,85.2592,85.2592,85.2592,85.2592,85.2592,80.6441,80.6441,80.6441,80.6441,80.6441,80.6441,80.6441,80.6441,80.6441,80.6441,61.0993,61.0993,61.0993,61.0993,61.0993,61.0993,61.0993,61.0993,61.0993,61.0993,33.1785,33.1785,33.1785,33.1785,33.1785,33.1785,33.1785,33.1785,33.1785,33.1785,4.12546,4.12546,4.12546,4.12546,4.12546,4.12546,4.12546,4.12546,4.12546,4.12546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.262,85.175,85.175,85.175,85.175,85.175,85.175,85.175,85.175,85.175,85.175,80.87,80.87,80.87,80.87,80.87,80.87,80.87,80.87,80.87,80.87,61.8074,61.8074,61.8074,61.8074,61.8074,61.8074,61.8074,61.8074,61.8074,61.8074,34.0545,34.0545,34.0545,34.0545,34.0545,34.0545,34.0545,34.0545,34.0545,34.0545,4.61008,4.61008,4.61008,4.61008,4.61008,4.61008,4.61008,4.61008,4.61008,4.61008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.263,85.0815,85.0815,85.0815,85.0815,85.0815,85.0815,85.0815,85.0815,85.0815,85.0815,81.083,81.083,81.083,81.083,81.083,81.083,81.083,81.083,81.083,81.083,62.5049,62.5049,62.5049,62.5049,62.5049,62.5049,62.5049,62.5049,62.5049,62.5049,34.9312,34.9312,34.9312,34.9312,34.9312,34.9312,34.9312,34.9312,34.9312,34.9312,5.1158,5.1158,5.1158,5.1158,5.1158,5.1158,5.1158,5.1158,5.1158,5.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.264,84.9788,84.9788,84.9788,84.9788,84.9788,84.9788,84.9788,84.9788,84.9788,84.9788,81.2832,81.2832,81.2832,81.2832,81.2832,81.2832,81.2832,81.2832,81.2832,81.2832,63.1916,63.1916,63.1916,63.1916,63.1916,63.1916,63.1916,63.1916,63.1916,63.1916,35.8083,35.8083,35.8083,35.8083,35.8083,35.8083,35.8083,35.8083,35.8083,35.8083,5.64184,5.64184,5.64184,5.64184,5.64184,5.64184,5.64184,5.64184,5.64184,5.64184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.265,84.8672,84.8672,84.8672,84.8672,84.8672,84.8672,84.8672,84.8672,84.8672,84.8673,81.4708,81.4708,81.4708,81.4708,81.4708,81.4708,81.4708,81.4708,81.4708,81.4708,63.8672,63.8672,63.8672,63.8672,63.8672,63.8672,63.8672,63.8672,63.8672,63.8672,36.6855,36.6855,36.6855,36.6855,36.6855,36.6855,36.6855,36.6855,36.6855,36.6855,6.18744,6.18744,6.18744,6.18744,6.18744,6.18744,6.18744,6.18744,6.18744,6.18744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.266,84.7469,84.7469,84.7469,84.7469,84.7469,84.7469,84.7469,84.7469,84.7469,84.7469,81.6459,81.6459,81.6459,81.6459,81.6459,81.6459,81.6459,81.6459,81.6459,81.6459,64.5316,64.5316,64.5316,64.5316,64.5316,64.5316,64.5316,64.5316,64.5316,64.5316,37.5624,37.5624,37.5624,37.5624,37.5624,37.5624,37.5624,37.5624,37.5624,37.5624,6.75187,6.75187,6.75187,6.75187,6.75187,6.75187,6.75187,6.75187,6.75188,6.75188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.267,84.618,84.618,84.618,84.618,84.618,84.618,84.618,84.618,84.618,84.618,81.8085,81.8085,81.8085,81.8085,81.8085,81.8085,81.8085,81.8085,81.8085,81.8085,65.1847,65.1847,65.1847,65.1847,65.1847,65.1847,65.1847,65.1847,65.1847,65.1847,38.4385,38.4385,38.4385,38.4385,38.4385,38.4385,38.4385,38.4385,38.4385,38.4385,7.33442,7.33442,7.33442,7.33442,7.33442,7.33442,7.33442,7.33442,7.33442,7.33442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.268,84.4807,84.4807,84.4807,84.4807,84.4807,84.4807,84.4807,84.4807,84.4807,84.4807,81.9589,81.9589,81.9589,81.9589,81.9589,81.9589,81.9589,81.9589,81.9589,81.9589,65.8261,65.8261,65.8261,65.8261,65.8261,65.8261,65.8261,65.8261,65.8261,65.8261,39.3136,39.3136,39.3136,39.3136,39.3136,39.3136,39.3136,39.3136,39.3136,39.3136,7.9344,7.9344,7.9344,7.9344,7.9344,7.9344,7.9344,7.9344,7.9344,7.9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.269,84.3353,84.3353,84.3353,84.3353,84.3353,84.3353,84.3353,84.3353,84.3353,84.3353,82.0971,82.0971,82.0971,82.0971,82.0971,82.0971,82.0971,82.0971,82.0971,82.0971,66.4557,66.4557,66.4557,66.4557,66.4557,66.4557,66.4557,66.4557,66.4557,66.4557,40.1872,40.1872,40.1872,40.1872,40.1872,40.1872,40.1872,40.1872,40.1872,40.1872,8.55113,8.55113,8.55112,8.55112,8.55112,8.55112,8.55112,8.55112,8.55113,8.55113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,84.1818,84.1818,84.1818,84.1818,84.1818,84.1818,84.1818,84.1818,84.1818,84.1818,82.2234,82.2234,82.2234,82.2234,82.2234,82.2234,82.2234,82.2234,82.2234,82.2234,67.0733,67.0733,67.0733,67.0733,67.0733,67.0733,67.0733,67.0733,67.0733,67.0733,41.059,41.059,41.059,41.059,41.059,41.059,41.059,41.059,41.059,41.059,9.18396,9.18396,9.18396,9.18396,9.18396,9.18396,9.18396,9.18396,9.18396,9.18396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.271,84.0205,84.0205,84.0205,84.0205,84.0205,84.0205,84.0205,84.0205,84.0205,84.0205,82.3378,82.3378,82.3378,82.3378,82.3378,82.3378,82.3378,82.3378,82.3378,82.3378,67.6788,67.6788,67.6788,67.6788,67.6788,67.6788,67.6788,67.6788,67.6788,67.6788,41.9287,41.9287,41.9287,41.9287,41.9287,41.9287,41.9287,41.9287,41.9287,41.9287,9.83225,9.83225,9.83225,9.83225,9.83225,9.83225,9.83225,9.83225,9.83225,9.83225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.272,83.8516,83.8516,83.8516,83.8516,83.8516,83.8516,83.8516,83.8516,83.8516,83.8516,82.4404,82.4404,82.4404,82.4404,82.4404,82.4404,82.4404,82.4404,82.4404,82.4404,68.2721,68.2721,68.2721,68.2721,68.2721,68.2721,68.2721,68.2721,68.2721,68.2721,42.7958,42.7958,42.7958,42.7958,42.7958,42.7958,42.7958,42.7958,42.7958,42.7958,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,10.4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.273,83.6752,83.6752,83.6752,83.6752,83.6752,83.6752,83.6752,83.6752,83.6752,83.6752,82.5316,82.5316,82.5316,82.5316,82.5316,82.5316,82.5316,82.5316,82.5316,82.5316,68.853,68.853,68.853,68.853,68.853,68.853,68.853,68.853,68.853,68.853,43.6599,43.6599,43.6599,43.6599,43.6599,43.6599,43.6599,43.6599,43.6599,43.6599,11.1728,11.1728,11.1728,11.1728,11.1728,11.1728,11.1728,11.1728,11.1728,11.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.274,83.4916,83.4916,83.4916,83.4916,83.4916,83.4916,83.4916,83.4916,83.4916,83.4916,82.6113,82.6113,82.6113,82.6113,82.6113,82.6113,82.6113,82.6113,82.6113,82.6113,69.4213,69.4213,69.4213,69.4213,69.4213,69.4213,69.4213,69.4213,69.4213,69.4213,44.5207,44.5207,44.5207,44.5207,44.5207,44.5207,44.5207,44.5207,44.5207,44.5207,11.8638,11.8638,11.8638,11.8638,11.8638,11.8638,11.8638,11.8638,11.8638,11.8638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.275,83.3008,83.3008,83.3008,83.3008,83.3008,83.3008,83.3008,83.3008,83.3008,83.3008,82.6797,82.6797,82.6797,82.6797,82.6797,82.6797,82.6797,82.6797,82.6797,82.6797,69.9769,69.9769,69.9769,69.9769,69.9769,69.9769,69.9769,69.9769,69.9769,69.9769,45.3779,45.3779,45.3779,45.3779,45.3779,45.3779,45.3779,45.3779,45.3779,45.3779,12.5679,12.5679,12.5679,12.5679,12.5679,12.5679,12.5679,12.5679,12.5679,12.5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276,83.1031,83.1031,83.1031,83.1031,83.1031,83.1031,83.1031,83.1031,83.1031,83.1031,82.737,82.737,82.737,82.737,82.737,82.737,82.737,82.737,82.737,82.737,70.5198,70.5198,70.5198,70.5198,70.5198,70.5198,70.5198,70.5198,70.5198,70.5198,46.231,46.231,46.231,46.231,46.231,46.231,46.231,46.231,46.231,46.231,13.2846,13.2846,13.2846,13.2846,13.2846,13.2846,13.2846,13.2846,13.2846,13.2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277,82.8986,82.8986,82.8986,82.8986,82.8986,82.8986,82.8986,82.8986,82.8986,82.8986,82.7834,82.7834,82.7834,82.7834,82.7834,82.7834,82.7834,82.7834,82.7834,82.7834,71.0498,71.0498,71.0498,71.0498,71.0498,71.0498,71.0498,71.0498,71.0498,71.0498,47.0797,47.0797,47.0797,47.0797,47.0797,47.0797,47.0797,47.0797,47.0797,47.0797,14.0132,14.0132,14.0132,14.0132,14.0132,14.0132,14.0132,14.0132,14.0132,14.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.278,82.6876,82.6876,82.6876,82.6876,82.6876,82.6876,82.6876,82.6876,82.6876,82.6876,82.819,82.819,82.819,82.819,82.819,82.819,82.819,82.819,82.819,82.819,71.5669,71.5669,71.5669,71.5669,71.5669,71.5669,71.5669,71.5669,71.5669,71.5669,47.9237,47.9237,47.9237,47.9237,47.9237,47.9237,47.9237,47.9237,47.9237,47.9237,14.7533,14.7533,14.7533,14.7533,14.7533,14.7533,14.7533,14.7533,14.7533,14.7533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.279,82.4701,82.4701,82.4701,82.4701,82.4701,82.4701,82.4701,82.4701,82.4701,82.4701,82.8439,82.8439,82.8439,82.8439,82.8439,82.8439,82.8439,82.8439,82.8439,82.8439,72.071,72.071,72.071,72.071,72.071,72.071,72.071,72.071,72.071,72.071,48.7626,48.7626,48.7626,48.7626,48.7626,48.7626,48.7626,48.7626,48.7626,48.7626,15.5043,15.5043,15.5043,15.5043,15.5043,15.5043,15.5043,15.5043,15.5043,15.5043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,82.2463,82.2463,82.2463,82.2463,82.2463,82.2463,82.2463,82.2463,82.2463,82.2463,82.8584,82.8584,82.8584,82.8584,82.8584,82.8584,82.8584,82.8584,82.8584,82.8584,72.5619,72.5619,72.5619,72.5619,72.5619,72.5619,72.5619,72.5619,72.5619,72.5619,49.5961,49.5961,49.5961,49.5961,49.5961,49.5961,49.5961,49.5961,49.5961,49.5961,16.2657,16.2657,16.2657,16.2657,16.2657,16.2657,16.2657,16.2657,16.2657,16.2657,0.0293475,0.0293474,0.0293474,0.0293474,0.0293474,0.0293474,0.0293474,0.0293474,0.0293475,0.0293475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.281,82.0164,82.0164,82.0164,82.0164,82.0164,82.0164,82.0164,82.0164,82.0164,82.0164,82.8625,82.8625,82.8625,82.8625,82.8625,82.8625,82.8625,82.8625,82.8625,82.8625,73.0398,73.0398,73.0398,73.0398,73.0398,73.0398,73.0398,73.0398,73.0398,73.0398,50.4237,50.4237,50.4237,50.4237,50.4237,50.4237,50.4237,50.4237,50.4237,50.4237,17.0371,17.0371,17.0371,17.0371,17.0371,17.0371,17.0371,17.0371,17.0371,17.0371,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0.0964924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
